CCCLastUpdated,RecordNo,SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
11/13/2023,20145,6/23/2022,Shake/Trim (by strain),Grams,0,0,441,2513,441,2513
11/13/2023,20145,6/23/2022,Infused Beverage,Each,5284,42843.72,0,0,5284,42843.72
11/13/2023,20145,6/23/2022,Concentrate (Bulk),Grams,0,0,14.57,942,14.57,942
11/13/2023,20145,6/23/2022,Concentrate (Each),Each,23,1102.5,0,0,23,1102.5
11/13/2023,20145,6/23/2022,Infused Pre-Rolls,Grams,0,0,29,789,29,789
11/13/2023,20145,6/23/2022,Concentrate (Each),Each,4770,211282.8,0,0,4770,211282.8
11/13/2023,20145,6/23/2022,Shake/Trim,Grams,0,0,1772,9391.93,1772,9391.93
11/13/2023,20145,6/23/2022,Infused (edible),Each,509,8664.02,0,0,509,8664.02
11/13/2023,20145,6/23/2022,Concentrate (Each),Each,86,3858,0,0,86,3858
11/13/2023,20176,6/24/2022,Shake/Trim (by strain),Grams,0,0,13339,79320.25,13339,79320.25
11/13/2023,20176,6/24/2022,Buds,Grams,0,0,198904.78,2036935.83,198904.78,2036935.83
11/13/2023,20176,6/24/2022,Buds,Grams,0,0,2106.55,24710.26,2106.55,24710.26
11/13/2023,20176,6/24/2022,Vape Product,Each,372,19008.09,0,0,372,19008.09
11/13/2023,20176,6/24/2022,Kief,Grams,0,0,12,360,12,360
11/13/2023,20176,6/24/2022,Infused (edible),Each,550,12303.01,0,0,550,12303.01
11/13/2023,20176,6/24/2022,Infused (edible),Each,189,3942.25,0,0,189,3942.25
11/13/2023,20176,6/24/2022,Vape Product,Each,119,5282.5,0,0,119,5282.5
11/13/2023,20176,6/24/2022,Infused (non-edible),Each,376,14775.23,0,0,376,14775.23
11/13/2023,20176,6/24/2022,Kief,Grams,0,0,213.6,5600.23,213.6,5600.23
11/13/2023,20176,6/24/2022,Concentrate (Each),Each,16,742.5,0,0,16,742.5
11/13/2023,20176,6/24/2022,Concentrate,Grams,0,0,82.51,4287.43,82.51,4287.43
11/13/2023,20176,6/24/2022,Concentrate,Milligrams,0,0,13000,597.43,13000,597.43
11/13/2023,20176,6/24/2022,Concentrate (Each),Each,5797,260638.8,0,0,5797,260638.8
11/13/2023,20176,6/24/2022,Immature Plants,Each,31,840,0,0,31,840
11/13/2023,20176,6/24/2022,Infused Beverage,Each,7753,64689.17,0,0,7753,64689.17
11/13/2023,20176,6/24/2022,Raw Pre-Rolls,Grams,0,0,250,3702.73,250,3702.73
11/13/2023,20176,6/24/2022,Infused Pre-Rolls,Grams,0,0,2225.09,58370.94,2225.09,58370.94
11/13/2023,20176,6/24/2022,Raw Pre-Rolls,Grams,0,0,734.2,9847.06,734.2,9847.06
11/13/2023,20176,6/24/2022,Buds,Grams,0,0,480.2,4145.96,480.2,4145.96
11/13/2023,20176,6/24/2022,Shake/Trim (by strain),Grams,0,0,511,2997.8,511,2997.8
11/13/2023,20176,6/24/2022,Concentrate (Bulk),Grams,0,0,22.06,1294.8,22.06,1294.8
11/13/2023,20176,6/24/2022,Infused Beverage,Each,398,2243.83,0,0,398,2243.83
11/13/2023,20176,6/24/2022,Shake/Trim (by strain),Grams,0,0,70,425,70,425
11/13/2023,20176,6/24/2022,Infused Pre-Rolls,Grams,0,0,14.5,328,14.5,328
11/13/2023,20176,6/24/2022,Shake/Trim,Grams,0,0,2977,14423.47,2977,14423.47
11/13/2023,20176,6/24/2022,Raw Pre-Rolls,Grams,0,0,72886.02,852214.72,72886.02,852214.72
11/13/2023,20176,6/24/2022,Concentrate (Each),Each,68,2817,0,0,68,2817
11/13/2023,20176,6/24/2022,Vape Product,Each,23731,1108166.01,0,0,23731,1108166.01
11/13/2023,20176,6/24/2022,Infused Beverage,Each,35,707,0,0,35,707
11/13/2023,20176,6/24/2022,Infused (edible),Each,36625,768507.88,0,0,36625,768507.88
11/13/2023,20176,6/24/2022,Infused Pre-Rolls,Grams,0,0,13,410,13,410
11/13/2023,20176,6/24/2022,Buds,Ounces,0,0,0.97,350,0.97,350
11/13/2023,20209,6/25/2022,Buds,Grams,0,0,287,3418,287,3418
11/13/2023,20209,6/25/2022,Concentrate,Grams,0,0,3,180,3,180
11/13/2023,20209,6/25/2022,Infused Pre-Rolls,Grams,0,0,37.15,928,37.15,928
11/13/2023,20209,6/25/2022,Shake/Trim,Grams,0,0,2348,12216.82,2348,12216.82
11/13/2023,20209,6/25/2022,Vape Product,Each,237,11947.3,0,0,237,11947.3
11/13/2023,20209,6/25/2022,Vape Product,Each,58,2415,0,0,58,2415
11/13/2023,20209,6/25/2022,Raw Pre-Rolls,Grams,0,0,61964.54,738377.91,61964.54,738377.91
11/13/2023,20209,6/25/2022,Concentrate (Bulk),Grams,0,0,19.4,1054.02,19.4,1054.02
11/13/2023,20209,6/25/2022,Infused (edible),Each,33892,710422.87,0,0,33892,710422.87
11/13/2023,20209,6/25/2022,Concentrate,Milligrams,0,0,15000,672.88,15000,672.88
11/13/2023,20209,6/25/2022,Concentrate (Each),Each,47,1634.5,0,0,47,1634.5
11/13/2023,20209,6/25/2022,Infused (edible),Each,446,10163.03,0,0,446,10163.03
11/13/2023,20209,6/25/2022,Buds,Grams,0,0,1647.65,18405.47,1647.65,18405.47
11/13/2023,20209,6/25/2022,Infused Pre-Rolls,Grams,0,0,24,720,24,720
11/13/2023,20209,6/25/2022,Raw Pre-Rolls,Grams,0,0,765.2,9249.53,765.2,9249.53
11/13/2023,20209,6/25/2022,Kief,Grams,0,0,3,90,3,90
11/13/2023,20209,6/25/2022,Concentrate (Each),Each,5108,239154.81,0,0,5119.6,239154.81
11/13/2023,20209,6/25/2022,Kief,Grams,0,0,164.27,4318.99,164.27,4318.99
11/13/2023,20209,6/25/2022,Infused Beverage,Each,17,364,0,0,17,364
11/13/2023,20209,6/25/2022,Raw Pre-Rolls,Grams,0,0,289.4,4059.7,289.4,4059.7
11/13/2023,20209,6/25/2022,Concentrate,Grams,0,0,73.5,3614.01,73.5,3614.01
11/13/2023,20209,6/25/2022,Shake/Trim (by strain),Grams,0,0,10604.9,62062.5,10604.9,62062.5
11/13/2023,20209,6/25/2022,Shake/Trim (by strain),Grams,0,0,203,1108,203,1108
11/13/2023,20209,6/25/2022,Infused (non-edible),Each,447,18765.07,0,0,447,18765.07
11/13/2023,20209,6/25/2022,Concentrate (Each),Each,26,1390,0,0,26,1390
11/13/2023,20209,6/25/2022,Infused (edible),Each,156,3243.8,0,0,156,3243.8
